iteration,x-axis,y-axix,x-axis,y-axix
iteration,x-axis,y-axix,x-axis,y-axix
317, "x1, 97.31, y1, 187.02, x2, 97.31, y2, -187.02"
318, "x1, 150.73, y1, 207.59, x2, 150.73, y2, -207.59"
319, "x1, 150.73, y1, 207.59, x2, 150.73, y2, -207.59"
320, "x1, 218.45, y1, 212.56, x2, 218.45, y2, -212.56"
321, "x1, 210.18, y1, 220.75, x2, 210.18, y2, -220.75"
322, "x1, 210.18, y1, 220.75, x2, 210.18, y2, -220.75"
323, "x1, 210.18, y1, 220.75, x2, 210.18, y2, -220.75"
324, "x1, 210.18, y1, 220.75, x2, 210.18, y2, -220.75"
325, "x1, 210.18, y1, 220.75, x2, 210.18, y2, -220.75"
326, "x1, 210.18, y1, 220.75, x2, 210.18, y2, -220.75"
327, "x1, 210.18, y1, 220.75, x2, 210.18, y2, -220.75"
328, "x1, 83.74, y1, 187.93, x2, 83.74, y2, -187.93"
329, "x1, 83.74, y1, 187.93, x2, 83.74, y2, -187.93"
330, "x1, 43.98, y1, 156.50, x2, 43.98, y2, -156.50"
331, "x1, 43.98, y1, 156.50, x2, 43.98, y2, -156.50"
332, "x1, 19.87, y1, 128.01, x2, 19.87, y2, -128.01"
333, "x1, 19.87, y1, 128.01, x2, 19.87, y2, -128.01"
334, "x1, 39.85, y1, 93.46, x2, 39.85, y2, -93.46"
335, "x1, 39.85, y1, 93.46, x2, 39.85, y2, -93.46"
336, "x1, 40.92, y1, 67.27, x2, 40.92, y2, -67.27"
337, "x1, 40.92, y1, 67.27, x2, 40.92, y2, -67.27"
338, "x1, 9.68, y1, 78.14, x2, 9.68, y2, -78.14"
339, "x1, 9.68, y1, 78.14, x2, 9.68, y2, -78.14"
340, "x1, 9.68, y1, 78.14, x2, 9.68, y2, -78.14"
341, "x1, 48.50, y1, 77.52, x2, 48.50, y2, -77.52"
342, "x1, 48.50, y1, 77.52, x2, 48.50, y2, -77.52"
343, "x1, 48.50, y1, 77.52, x2, 48.50, y2, -77.52"
344, "x1, 31.44, y1, 83.16, x2, 31.44, y2, -83.16"
346, "x1, 47.35, y1, 75.24, x2, 47.35, y2, -75.24"
347, "x1, 47.35, y1, 75.24, x2, 47.35, y2, -75.24"
348, "x1, 101.69, y1, 88.21, x2, 101.69, y2, -88.21"
349, "x1, 101.69, y1, 88.21, x2, 101.69, y2, -88.21"
350, "x1, 100.00, y1, 86.29, x2, 100.00, y2, -86.29"
351, "x1, 118.66, y1, 51.96, x2, 118.66, y2, -51.96"
352, "x1, 115.44, y1, 46.53, x2, 115.44, y2, -46.53"
353, "x1, 121.66, y1, 7.94, x2, 121.66, y2, -7.94"
354, "x1, 121.66, y1, 7.94, x2, 121.66, y2, -7.94"
357, "x1, 90.71, y1, 69.54, x2, 90.71, y2, -69.54"
358, "x1, 85.63, y1, 75.71, x2, 85.63, y2, -75.71"
359, "x1, 84.19, y1, 73.50, x2, 84.19, y2, -73.50"
360, "x1, 76.26, y1, 59.17, x2, 76.26, y2, -59.17"
361, "x1, 90.52, y1, 73.88, x2, 90.52, y2, -73.88"
362, "x1, 92.18, y1, 71.80, x2, 92.18, y2, -71.80"
363, "x1, 290.31, y1, 92.87, x2, 290.31, y2, -92.87"
364, "x1, 92.18, y1, 71.80, x2, 92.18, y2, -71.80"
365, "x1, 92.18, y1, 71.80, x2, 92.18, y2, -71.80"
366, "x1, 95.21, y1, 76.16, x2, 95.21, y2, -76.16"
367, "x1, 98.37, y1, 80.33, x2, 98.37, y2, -80.33"
368, "x1, 299.60, y1, 56.08, x2, 299.60, y2, -56.08"
369, "x1, 112.65, y1, 73.71, x2, 112.65, y2, -73.71"
370, "x1, 111.18, y1, 75.91, x2, 111.18, y2, -75.91"
371, "x1, 96.52, y1, 93.85, x2, 96.52, y2, -93.85"
372, "x1, 96.52, y1, 93.85, x2, 96.52, y2, -93.85"
373, "x1, 96.52, y1, 93.85, x2, 96.52, y2, -93.85"
374, "x1, 105.47, y1, 102.86, x2, 105.47, y2, -102.86"
375, "x1, 96.52, y1, 93.85, x2, 96.52, y2, -93.85"
376, "x1, 96.52, y1, 93.85, x2, 96.52, y2, -93.85"
377, "x1, 121.47, y1, 115.54, x2, 121.47, y2, -115.54"
378, "x1, 100.00, y1, 134.55, x2, 100.00, y2, -134.55"
379, "x1, 100.00, y1, 134.55, x2, 100.00, y2, -134.55"
