iteration,x-axis,y-axix,x-axis,y-axix
iteration,x-axis,y-axix,x-axis,y-axix
259, "x1, 79.35, y1, 175.98, x2, 79.35, y2, -175.98"
260, "x1, 97.31, y1, 187.02, x2, 97.31, y2, -187.02"
261, "x1, 150.73, y1, 207.59, x2, 150.73, y2, -207.59"
262, "x1, 150.73, y1, 207.59, x2, 150.73, y2, -207.59"
263, "x1, 210.18, y1, 220.75, x2, 210.18, y2, -220.75"
264, "x1, 210.18, y1, 220.75, x2, 210.18, y2, -220.75"
265, "x1, 210.18, y1, 220.75, x2, 210.18, y2, -220.75"
266, "x1, 210.18, y1, 220.75, x2, 210.18, y2, -220.75"
267, "x1, 210.18, y1, 220.75, x2, 210.18, y2, -220.75"
268, "x1, 210.18, y1, 220.75, x2, 210.18, y2, -220.75"
269, "x1, 210.18, y1, 220.75, x2, 210.18, y2, -220.75"
270, "x1, 83.74, y1, 187.93, x2, 83.74, y2, -187.93"
271, "x1, 83.74, y1, 187.93, x2, 83.74, y2, -187.93"
272, "x1, 43.98, y1, 156.50, x2, 43.98, y2, -156.50"
273, "x1, 43.98, y1, 156.50, x2, 43.98, y2, -156.50"
274, "x1, 43.98, y1, 156.50, x2, 43.98, y2, -156.50"
275, "x1, 39.85, y1, 93.46, x2, 39.85, y2, -93.46"
276, "x1, 39.85, y1, 93.46, x2, 39.85, y2, -93.46"
277, "x1, 37.18, y1, 57.63, x2, 37.18, y2, -57.63"
278, "x1, 40.92, y1, 67.27, x2, 40.92, y2, -67.27"
279, "x1, 9.68, y1, 78.14, x2, 9.68, y2, -78.14"
280, "x1, 9.68, y1, 78.14, x2, 9.68, y2, -78.14"
281, "x1, 48.50, y1, 77.52, x2, 48.50, y2, -77.52"
282, "x1, 48.50, y1, 77.52, x2, 48.50, y2, -77.52"
283, "x1, 32.58, y1, 85.44, x2, 32.58, y2, -85.44"
284, "x1, 47.35, y1, 75.24, x2, 47.35, y2, -75.24"
285, "x1, 47.35, y1, 75.24, x2, 47.35, y2, -75.24"
286, "x1, 101.69, y1, 88.21, x2, 101.69, y2, -88.21"
287, "x1, 100.00, y1, 86.29, x2, 100.00, y2, -86.29"
288, "x1, 120.32, y1, 54.48, x2, 120.32, y2, -54.48"
289, "x1, 123.23, y1, 17.48, x2, 123.23, y2, -17.48"
290, "x1, 121.66, y1, 7.94, x2, 121.66, y2, -7.94"
293, "x1, 90.71, y1, 69.54, x2, 90.71, y2, -69.54"
294, "x1, 85.63, y1, 75.71, x2, 85.63, y2, -75.71"
295, "x1, 84.19, y1, 73.50, x2, 84.19, y2, -73.50"
296, "x1, 90.52, y1, 73.88, x2, 90.52, y2, -73.88"
297, "x1, 92.18, y1, 71.80, x2, 92.18, y2, -71.80"
298, "x1, 92.18, y1, 71.80, x2, 92.18, y2, -71.80"
299, "x1, 290.31, y1, 92.87, x2, 290.31, y2, -92.87"
300, "x1, 92.18, y1, 71.80, x2, 92.18, y2, -71.80"
301, "x1, 95.21, y1, 76.16, x2, 95.21, y2, -76.16"
302, "x1, 98.37, y1, 80.33, x2, 98.37, y2, -80.33"
303, "x1, 299.60, y1, 56.08, x2, 299.60, y2, -56.08"
304, "x1, 111.18, y1, 75.91, x2, 111.18, y2, -75.91"
305, "x1, 96.52, y1, 93.85, x2, 96.52, y2, -93.85"
306, "x1, 96.52, y1, 93.85, x2, 96.52, y2, -93.85"
307, "x1, 96.52, y1, 93.85, x2, 96.52, y2, -93.85"
308, "x1, 105.47, y1, 102.86, x2, 105.47, y2, -102.86"
309, "x1, 96.52, y1, 93.85, x2, 96.52, y2, -93.85"
310, "x1, 96.52, y1, 93.85, x2, 96.52, y2, -93.85"
311, "x1, 100.00, y1, 134.55, x2, 100.00, y2, -134.55"
312, "x1, 100.00, y1, 134.55, x2, 100.00, y2, -134.55"
313, "x1, 100.00, y1, 134.55, x2, 100.00, y2, -134.55"
314, "x1, 151.82, y1, 160.57, x2, 151.82, y2, -160.57"
315, "x1, 151.82, y1, 160.57, x2, 151.82, y2, -160.57"
316, "x1, 111.05, y1, 142.09, x2, 111.05, y2, -142.09"
317, "x1, 102.15, y1, 136.12, x2, 102.15, y2, -136.12"
318, "x1, 115.69, y1, 144.90, x2, 115.69, y2, -144.90"
319, "x1, 61.05, y1, 175.08, x2, 61.05, y2, -175.08"
320, "x1, 63.42, y1, 176.94, x2, 63.42, y2, -176.94"
321, "x1, 80.92, y1, 189.16, x2, 80.92, y2, -189.16"
322, "x1, 80.92, y1, 189.16, x2, 80.92, y2, -189.16"
323, "x1, 76.92, y1, 174.28, x2, 76.92, y2, -174.28"
324, "x1, 94.65, y1, 185.53, x2, 94.65, y2, -185.53"
325, "x1, 94.65, y1, 185.53, x2, 94.65, y2, -185.53"
326, "x1, 136.05, y1, 157.71, x2, 136.05, y2, -157.71"
327, "x1, 118.32, y1, 149.30, x2, 118.32, y2, -149.30"
328, "x1, 87.50, y1, 169.22, x2, 87.50, y2, -169.22"
329, "x1, 73.56, y1, 159.07, x2, 73.56, y2, -159.07"
330, "x1, 71.35, y1, 157.29, x2, 71.35, y2, -157.29"
331, "x1, 95.55, y1, 143.88, x2, 95.55, y2, -143.88"
332, "x1, 83.02, y1, 109.18, x2, 83.02, y2, -109.18"
333, "x1, 111.42, y1, 111.29, x2, 111.42, y2, -111.29"
334, "x1, 111.42, y1, 111.29, x2, 111.42, y2, -111.29"
335, "x1, 109.44, y1, 109.68, x2, 109.44, y2, -109.68"
336, "x1, 60.47, y1, 125.94, x2, 60.47, y2, -125.94"
337, "x1, 76.39, y1, 116.97, x2, 76.39, y2, -116.97"
338, "x1, 69.55, y1, 109.29, x2, 69.55, y2, -109.29"
339, "x1, 66.32, y1, 105.32, x2, 66.32, y2, -105.32"
340, "x1, 28.31, y1, 113.36, x2, 28.31, y2, -113.36"
341, "x1, 29.81, y1, 115.60, x2, 29.81, y2, -115.60"
